262, 0.931, 0.001000
263, 0.938, 0.001000
264, 0.940, 0.001000
265, 0.936, 0.001000
266, 0.940, 0.001000
267, 0.937, 0.001000
268, 0.938, 0.001000
269, 0.938, 0.001000
270, 0.935, 0.001000
271, 0.933, 0.001000
272, 0.936, 0.001000
273, 0.939, 0.001000
274, 0.935, 0.001000
275, 0.933, 0.001000
276, 0.934, 0.001000
277, 0.935, 0.001000
278, 0.936, 0.001000
279, 0.935, 0.001000
280, 0.937, 0.001000
281, 0.937, 0.001000
282, 0.937, 0.001000
283, 0.933, 0.001000
284, 0.934, 0.001000
285, 0.932, 0.001000
286, 0.933, 0.001000
287, 0.936, 0.001000
288, 0.939, 0.001000
289, 0.937, 0.001000
290, 0.933, 0.001000
291, 0.934, 0.001000
292, 0.933, 0.001000
293, 0.935, 0.001000
294, 0.935, 0.001000
295, 0.931, 0.001000
296, 0.936, 0.001000
297, 0.934, 0.001000
298, 0.933, 0.001000
299, 0.934, 0.001000
300, 0.939, 0.001000
301, 0.939, 0.001000
302, 0.938, 0.001000
303, 0.932, 0.001000
304, 0.934, 0.001000
305, 0.938, 0.001000
306, 0.936, 0.001000
307, 0.934, 0.001000
308, 0.932, 0.001000
309, 0.938, 0.001000
310, 0.937, 0.001000
311, 0.938, 0.001000
312, 0.937, 0.001000
313, 0.935, 0.001000
314, 0.935, 0.001000
315, 0.933, 0.001000
316, 0.936, 0.001000
317, 0.933, 0.001000
318, 0.935, 0.001000
319, 0.937, 0.001000
320, 0.934, 0.001000
321, 0.938, 0.001000
322, 0.936, 0.001000
323, 0.935, 0.001000
324, 0.939, 0.001000
325, 0.934, 0.001000
326, 0.938, 0.001000
327, 0.934, 0.001000
328, 0.938, 0.001000
329, 0.935, 0.001000
330, 0.936, 0.001000
331, 0.934, 0.001000
332, 0.936, 0.001000
333, 0.941, 0.000100
334, 0.943, 0.000100
335, 0.941, 0.000100
336, 0.942, 0.000100
337, 0.944, 0.000100
338, 0.942, 0.000100
339, 0.944, 0.000100
340, 0.941, 0.000100
341, 0.945, 0.000100
342, 0.944, 0.000100
343, 0.945, 0.000100
344, 0.944, 0.000100
345, 0.946, 0.000100
346, 0.946, 0.000100
347, 0.944, 0.000100
348, 0.945, 0.000100
349, 0.944, 0.000100
350, 0.944, 0.000100
351, 0.945, 0.000100
352, 0.944, 0.000100
353, 0.945, 0.000100
354, 0.944, 0.000100
355, 0.943, 0.000100
356, 0.943, 0.000100
357, 0.946, 0.000100
358, 0.947, 0.000100
359, 0.946, 0.000100
360, 0.943, 0.000100
361, 0.942, 0.000100
362, 0.943, 0.000100
363, 0.944, 0.000100
364, 0.943, 0.000100
365, 0.945, 0.000100
366, 0.945, 0.000100
367, 0.942, 0.000100
368, 0.943, 0.000100
369, 0.944, 0.000100
370, 0.945, 0.000100
371, 0.943, 0.000100
372, 0.944, 0.000100
373, 0.946, 0.000100
374, 0.943, 0.000100
375, 0.944, 0.000100
376, 0.945, 0.000100
377, 0.943, 0.000100
378, 0.944, 0.000100
379, 0.945, 0.000100
380, 0.944, 0.000100
381, 0.944, 0.000100
382, 0.946, 0.000100
383, 0.944, 0.000100
384, 0.944, 0.000100
385, 0.945, 0.000100
386, 0.946, 0.000100
387, 0.945, 0.000100
388, 0.944, 0.000100
389, 0.943, 0.000100
390, 0.945, 0.000100
391, 0.946, 0.000100
392, 0.946, 0.000100
393, 0.946, 0.000100
394, 0.945, 0.000100
395, 0.944, 0.000100
396, 0.941, 0.000100
397, 0.944, 0.000100
398, 0.944, 0.000100
399, 0.945, 0.000100
400, 0.947, 0.000100
401, 0.945, 0.000100
402, 0.946, 0.000100
403, 0.946, 0.000100
404, 0.947, 0.000100
405, 0.944, 0.000100
406, 0.945, 0.000100
407, 0.946, 0.000100
408, 0.945, 0.000100
409, 0.944, 0.000100
410, 0.944, 0.000100
411, 0.943, 0.000100
412, 0.944, 0.000100
413, 0.946, 0.000100
414, 0.945, 0.000100
415, 0.944, 0.000100
416, 0.943, 0.000100
417, 0.946, 0.000100
418, 0.943, 0.000100
419, 0.944, 0.000100
420, 0.944, 0.000100
421, 0.945, 0.000100
422, 0.947, 0.000100
423, 0.944, 0.000100
424, 0.945, 0.000100
425, 0.944, 0.000100
426, 0.946, 0.000100
427, 0.947, 0.000100
428, 0.945, 0.000100
429, 0.946, 0.000100
430, 0.943, 0.000100
431, 0.944, 0.000100
432, 0.944, 0.000100
433, 0.942, 0.000100
434, 0.946, 0.000100
435, 0.944, 0.000100
436, 0.944, 0.000100
437, 0.944, 0.000100
438, 0.944, 0.000100
439, 0.942, 0.000100
440, 0.944, 0.000100
441, 0.945, 0.000100
442, 0.942, 0.000100
443, 0.946, 0.000100
444, 0.946, 0.000100
445, 0.943, 0.000100
446, 0.946, 0.000100
447, 0.945, 0.000100
448, 0.944, 0.000100
449, 0.945, 0.000100
450, 0.945, 0.000100
451, 0.946, 0.000100
452, 0.946, 0.000100
453, 0.944, 0.000100
454, 0.945, 0.000100
455, 0.944, 0.000100
456, 0.947, 0.000100
457, 0.942, 0.000100
458, 0.943, 0.000100
459, 0.944, 0.000100
460, 0.943, 0.000100
461, 0.946, 0.000100
462, 0.945, 0.000100
463, 0.944, 0.000100
464, 0.945, 0.000100
465, 0.943, 0.000100
466, 0.943, 0.000100
467, 0.945, 0.000100
468, 0.944, 0.000100
469, 0.944, 0.000100
470, 0.940, 0.000100
471, 0.943, 0.000100
472, 0.945, 0.000100
473, 0.944, 0.000100
474, 0.944, 0.000100
475, 0.946, 0.000100
476, 0.944, 0.000100
477, 0.945, 0.000100
478, 0.945, 0.000100
479, 0.942, 0.000100
480, 0.943, 0.000100
481, 0.942, 0.000100
482, 0.945, 0.000100
483, 0.943, 0.000100
484, 0.944, 0.000100
485, 0.941, 0.000100
486, 0.944, 0.000100
487, 0.944, 0.000100
488, 0.946, 0.000100
489, 0.945, 0.000100
490, 0.947, 0.000100
491, 0.946, 0.000100
492, 0.943, 0.000100
493, 0.945, 0.000100
494, 0.944, 0.000100
495, 0.944, 0.000100
496, 0.945, 0.000100
497, 0.942, 0.000100
498, 0.946, 0.000100
499, 0.944, 0.000100
500, 0.945, 0.000100
501, 0.942, 0.000100
502, 0.944, 0.000100
503, 0.945, 0.000100
504, 0.943, 0.000100
505, 0.946, 0.000100
506, 0.945, 0.000100
507, 0.943, 0.000100
508, 0.943, 0.000100
509, 0.943, 0.000100
510, 0.945, 0.000100
511, 0.943, 0.000100
512, 0.945, 0.000100
513, 0.946, 0.000100
514, 0.942, 0.000100
515, 0.945, 0.000100
516, 0.946, 0.000100
517, 0.946, 0.000100
518, 0.942, 0.000100
519, 0.941, 0.000100
520, 0.944, 0.000100
521, 0.946, 0.000100
522, 0.943, 0.000100
523, 0.946, 0.000100
524, 0.941, 0.000100
525, 0.944, 0.000100
526, 0.942, 0.000100
527, 0.944, 0.000100
528, 0.945, 0.000100
529, 0.942, 0.000100
530, 0.943, 0.000100
531, 0.943, 0.000100
532, 0.947, 0.000100
533, 0.944, 0.000100
534, 0.944, 0.000100
535, 0.944, 0.000100
536, 0.945, 0.000100
537, 0.943, 0.000100
538, 0.945, 0.000100
539, 0.943, 0.000100
540, 0.945, 0.000100
541, 0.942, 0.000100
542, 0.946, 0.000100
543, 0.942, 0.000100
544, 0.944, 0.000100
545, 0.943, 0.000100
546, 0.943, 0.000100
547, 0.944, 0.000100
548, 0.943, 0.000100
549, 0.944, 0.000100
550, 0.943, 0.000100
551, 0.943, 0.000100
552, 0.944, 0.000100
553, 0.942, 0.000100
554, 0.944, 0.000100
555, 0.942, 0.000100
556, 0.942, 0.000100
557, 0.942, 0.000100
558, 0.945, 0.000100
559, 0.945, 0.000100
560, 0.944, 0.000100
561, 0.943, 0.000100
562, 0.942, 0.000100
563, 0.942, 0.000100
564, 0.945, 0.000100
565, 0.944, 0.000100
566, 0.941, 0.000100
567, 0.943, 0.000100
568, 0.943, 0.000100
569, 0.942, 0.000100
570, 0.943, 0.000100
571, 0.942, 0.000100
572, 0.944, 0.000100
573, 0.943, 0.000100
574, 0.944, 0.000100
575, 0.945, 0.000100
576, 0.945, 0.000100
577, 0.945, 0.000100
578, 0.945, 0.000100
579, 0.944, 0.000100
580, 0.945, 0.000100
581, 0.943, 0.000100
582, 0.944, 0.000100
583, 0.943, 0.000100
584, 0.944, 0.000100
585, 0.944, 0.000100
586, 0.944, 0.000100
587, 0.947, 0.000100
588, 0.946, 0.000100
589, 0.945, 0.000100
590, 0.947, 0.000100
591, 0.944, 0.000100
592, 0.945, 0.000100
593, 0.944, 0.000100
594, 0.947, 0.000100
595, 0.946, 0.000100
596, 0.945, 0.000100
597, 0.943, 0.000100
598, 0.945, 0.000100
